	net_name	dataset_name	train_or_test	loss	accuracy	precision	recall	fmeasure
109	VGG19	03_France_ByMeaning_192_3dim	test	8.665307597680526	0.4602272727272727	0.4602272727272727	0.4602272727272727	0.46022723750634625
110	VGG19	03_France_ByMeaning_224_3dim	train	3.3095895351369147	0.7934678165415636	0.7934678165415636	0.7934678165415636	0.7934677802787314
111	VGG19	03_France_ByMeaning_224_3dim	test	5.281651328910481	0.6676136363636364	0.6676136363636364	0.6676136363636364	0.6676135821775957
112	MobileNet	03_France_ByMeaningLarge_128_3dim	train	1.362578231533615	0.8831037884195819	0.8831037884195819	0.8831037884195819	0.8831037582468578
113	MobileNet	03_France_ByMeaningLarge_128_3dim	test	5.251601424920994	0.5933734939759037	0.5933734939759037	0.5933734939759037	0.5933734429887978
114	MobileNet	03_France_ByMeaningLarge_160_3dim	train	1.0143723552969377	0.9271078199038059	0.9271078199038059	0.9271078199038059	0.9271077970790511
115	MobileNet	03_France_ByMeaningLarge_160_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
116	MobileNet	03_France_ByMeaningLarge_192_3dim	train	0.7962365877511922	0.9455827951110927	0.9455827951110927	0.9455827951110927	0.9455827756900294
117	MobileNet	03_France_ByMeaningLarge_192_3dim	test	6.704218311759046	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
118	MobileNet	03_France_ByMeaningLarge_224_3dim	train	0.6629776990777888	0.9566677814367677	0.9566677814367677	0.9566677814367677	0.9566677664204817
119	MobileNet	03_France_ByMeaningLarge_224_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
120	SqueezeNet	03_France_ByMeaningLarge_128_3dim	train	2.200019035955617	0.8612697297869251	0.8612697297869251	0.8612697297869251	0.8612697010757862
121	SqueezeNet	03_France_ByMeaningLarge_128_3dim	test	3.3198005478066133	0.7921686754169235	0.7921686754169235	0.7921686754169235	0.7921686158122787
122	SqueezeNet	03_France_ByMeaningLarge_160_3dim	train	2.7890108214808436	0.8243197798728943	0.8243197798728943	0.8243197798728943	0.824319745295393
123	SqueezeNet	03_France_ByMeaningLarge_160_3dim	test	3.137785193431811	0.8042168681880077	0.8042168681880077	0.8042168681880077	0.804216820073415
124	SqueezeNet	03_France_ByMeaningLarge_192_3dim	train	6.756930806390944	0.5807860331634247	0.5807860331634247	0.5807860331634247	0.5807859857069553
125	SqueezeNet	03_France_ByMeaningLarge_192_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
126	SqueezeNet	03_France_ByMeaningLarge_224_3dim	train	9.3503362375656	0.41988579869310366	0.41988579869310366	0.41988579869310366	0.4198857519524106
